序号,画面标识,结果,位置,置信度
1841,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"330,144,359,191",0.49
1842,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,132,267,168",0.47
1843,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,237",0.38
1844,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"301,159,328,200",0.33
1845,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,125,235",0.31
1846,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"295,105,313,137",0.31
1847,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,230,254,297",0.30
1848,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,307,493,395",0.30
1849,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,113,409,152",0.28
1850,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"320,127,340,162",0.28
1851,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"339,208,386,278",0.83
1852,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"461,195,499,246",0.69
1853,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"366,180,398,229",0.63
1854,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"494,243,552,317",0.61
1855,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"353,149,378,188",0.59
1856,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"506,125,539,180",0.58
1857,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"280,157,306,200",0.56
1858,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"242,132,267,168",0.48
1859,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"329,142,358,189",0.44
1860,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"504,170,549,237",0.40
1861,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"388,114,408,151",0.35
1862,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"425,307,494,396",0.32
1863,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,抬头听课,"94,178,126,234",0.31
1864,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,站立,"271,118,293,151",0.29
1865,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,转头,"211,229,255,297",0.29
1866,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"136,158,172,209",0.29
1867,C:/Users/hui/Desktop/123/HDTestVideo2-30seconds.mp4,举手,"301,157,328,200",0.28
1868,Camera 0,抬头听课,"64,596,193,639",0.64
1869,Camera 0,抬头听课,"17,623,125,639",0.41
1870,Camera 0,抬头听课,"74,589,195,639",0.72
1871,Camera 0,抬头听课,"22,615,119,640",0.58
1872,Camera 0,站立,"205,294,454,640",0.40
1873,Camera 0,站立,"206,281,460,640",0.33
1874,Camera 0,站立,"206,287,460,637",0.49
1875,Camera 0,站立,"216,296,469,638",0.33
1876,Camera 0,站立,"210,306,457,640",0.38
1877,Camera 0,站立,"208,308,460,617",0.31
1878,Camera 0,站立,"204,288,468,620",0.34
1879,Camera 0,站立,"254,257,504,563",0.45
1880,Camera 0,站立,"249,350,473,639",0.46
1881,Camera 0,站立,"224,365,451,640",0.48
1882,Camera 0,站立,"191,346,423,638",0.28
1883,Camera 0,站立,"187,349,425,640",0.38
1884,Camera 0,站立,"187,351,425,640",0.44
1885,Camera 0,站立,"203,365,425,640",0.34
1886,Camera 0,站立,"202,371,421,640",0.32
1887,Camera 0,站立,"199,382,417,635",0.27
1888,Camera 0,站立,"201,377,419,639",0.43
1889,Camera 0,站立,"250,351,486,640",0.54
1890,Camera 0,站立,"269,336,511,640",0.42
1891,Camera 0,站立,"278,323,516,640",0.53
1892,Camera 0,站立,"288,308,536,633",0.28
1893,Camera 0,站立,"250,251,512,640",0.35
1894,Camera 0,站立,"243,286,504,640",0.33
1895,Camera 0,站立,"244,310,497,640",0.41
1896,Camera 0,站立,"243,322,500,640",0.41
1897,Camera 0,站立,"243,326,505,640",0.37
1898,Camera 0,站立,"246,325,500,640",0.27
1899,Camera 0,站立,"250,325,518,640",0.29
1900,Camera 0,站立,"258,325,528,640",0.31
1901,Camera 0,站立,"259,327,525,640",0.33
1902,Camera 0,站立,"261,325,524,640",0.28
1903,Camera 0,抬头听课,"356,626,437,640",0.27
1904,Camera 0,抬头听课,"356,626,435,640",0.27
1905,C:/Users/hui/Desktop/123/thumb1491.jpeg,低头看书,"434,304,586,622",0.87
1906,C:/Users/hui/Desktop/123/thumb1491.jpeg,站立,"317,315,476,637",0.84
1907,C:/Users/hui/Desktop/123/thumb1491.jpeg,低头看书,"461,229,565,369",0.80
1908,C:/Users/hui/Desktop/123/thumb1491.jpeg,站立,"100,40,189,377",0.78
1909,C:/Users/hui/Desktop/123/thumb1491.jpeg,低头看书,"14,330,168,639",0.77
1910,C:/Users/hui/Desktop/123/thumb1491.jpeg,站立,"124,29,300,434",0.76
1911,C:/Users/hui/Desktop/123/thumb1491.jpeg,低头看书,"317,317,479,636",0.57
1912,C:/Users/hui/Desktop/123/thumb1491.jpeg,低头看书,"381,227,468,366",0.45
1913,C:/Users/hui/Desktop/123/thumb1491.jpeg,站立,"155,145,301,584",0.36
